aX,aY,aZ,gX,gY,gZ
-0.194,0.048,0.859,-6.531,13.489,4.883
-0.221,0.009,0.937,-10.620,11.169,6.531
-0.215,0.037,0.978,-23.071,16.907,12.756
-0.171,0.094,0.963,-21.606,22.400,15.198
-0.150,0.122,0.894,-15.259,26.672,17.273
-0.136,0.174,0.818,-5.554,20.569,15.137
-0.143,0.188,0.841,-1.343,10.742,7.935
-0.157,0.102,0.929,3.418,-0.366,-4.578
-0.163,-0.030,1.028,-0.061,1.770,-3.418
-0.154,-0.002,1.052,-12.268,12.756,8.911
-0.111,0.125,1.030,-12.085,17.761,13.184
-0.105,0.164,0.985,1.038,19.592,13.245
-0.112,0.162,0.903,5.493,17.212,10.254
-0.116,0.130,0.891,5.615,13.428,5.981
-0.121,0.082,0.906,-0.061,5.493,0.854
-0.122,0.063,0.984,-4.517,3.967,3.052
-0.116,0.107,1.007,-8.179,4.333,9.155
-0.116,0.167,1.026,-2.197,5.310,9.888
-0.112,0.146,1.017,8.728,11.169,7.812
-0.109,0.078,0.937,3.967,14.648,7.263
-0.107,0.084,0.904,-12.451,13.794,8.484
-0.099,0.141,0.929,-13.245,9.827,8.179
-0.097,0.151,0.950,-8.240,6.042,6.775
-0.097,0.147,0.956,0.305,1.953,3.479
-0.102,0.118,0.974,0.061,1.770,2.441
-0.108,0.104,0.977,-3.479,5.493,2.869
-0.115,0.102,0.941,-5.798,7.080,3.479
-0.112,0.107,0.935,-7.507,4.517,2.808
-0.104,0.131,0.964,-4.578,2.014,2.136
-0.101,0.126,0.969,3.662,0.916,-0.610
-0.099,0.078,0.958,2.197,2.136,-1.343
-0.101,0.072,0.961,-3.113,3.479,-0.671
-0.103,0.091,0.973,-7.874,4.517,2.869
-0.099,0.131,0.977,-2.747,4.089,3.357
-0.100,0.120,0.974,5.493,1.831,2.197
-0.097,0.104,0.994,3.113,1.770,1.892
-0.094,0.108,0.985,-6.897,5.371,1.038
-0.097,0.103,0.919,-10.681,6.775,0.366
-0.096,0.102,0.913,-9.583,3.113,0.854
-0.099,0.123,0.963,-5.249,-0.366,1.404
-0.100,0.127,0.995,-1.465,-2.502,1.648
-0.093,0.106,1.000,-0.183,-0.366,1.526
-0.089,0.096,0.990,-2.014,1.465,1.770
-0.089,0.104,0.980,-7.019,3.113,3.906
-0.087,0.163,0.960,-7.874,2.319,3.967
-0.088,0.174,0.955,-1.648,-2.014,-1.038
-0.097,0.111,0.981,2.319,-3.540,-3.418
-0.100,0.080,0.991,1.038,-1.343,-1.099

-0.309,0.246,2.616,23.743,95.825,15.259
-0.423,0.179,3.139,46.875,239.624,18.921
-0.940,-0.053,4.000,64.392,344.849,33.936
-1.334,-0.050,4.000,95.093,596.985,88.989
-1.925,0.142,3.747,103.821,717.956,112.122
-2.044,0.246,3.357,107.178,871.948,129.211
-1.894,0.362,2.666,112.427,903.564,124.695
-1.719,0.363,2.307,129.639,920.105,118.042
-1.559,0.280,1.963,201.599,936.706,112.793
-1.495,-0.244,1.395,234.985,948.303,126.099
-1.477,-0.472,0.960,251.648,964.416,217.163
-1.751,-0.340,0.009,222.046,946.167,281.372
-1.974,-0.102,-0.265,129.211,867.065,361.999
-2.252,0.327,-0.576,106.262,819.885,366.699
-2.368,0.402,-0.748,119.446,697.876,321.350
-2.546,0.325,-1.016,123.291,624.817,294.556
-2.678,0.352,-1.040,105.530,548.462,278.564
-2.892,0.497,-1.011,28.625,408.630,244.751
-3.648,1.373,-2.242,13.916,325.317,196.777
-3.409,1.598,-2.752,52.612,51.453,17.090
-1.634,0.570,-1.306,6.042,-25.879,-41.077
-0.553,0.125,-0.693,-42.786,-91.858,-46.936
1.108,-0.095,-0.145,-17.273,-92.651,-25.513
1.297,0.052,0.066,-11.414,-14.404,15.869
0.631,0.280,0.122,-2.258,42.297,22.217
0.105,0.360,-0.195,12.878,96.130,24.536
-0.884,0.644,-1.321,41.321,135.620,25.330
-1.174,0.820,-1.778,56.885,101.074,16.785
-1.247,0.854,-1.710,28.564,-12.207,-14.709
-1.075,0.611,-0.735,-8.728,-44.739,-26.062
-0.926,0.522,-0.520,-15.686,-58.167,-42.603
-0.799,0.520,-0.824,4.822,-60.364,-53.833
-0.896,0.524,-1.013,24.536,-96.252,-79.346
-1.362,0.561,-1.187,17.761,-129.883,-92.896
-1.628,0.638,-1.237,-0.183,-223.511,-129.272
-2.045,0.786,-1.302,-5.981,-283.386,-155.884
-2.204,0.810,-1.299,-21.301,-420.227,-216.248
-2.358,0.794,-1.215,-31.006,-492.859,-242.371
-2.355,0.771,-1.150,-76.477,-634.277,-280.273
-2.361,0.858,-1.101,-121.765,-703.430,-289.490
-2.506,0.990,-1.087,-178.101,-779.602,-299.927
-3.280,1.271,-0.812,-281.616,-950.989,-337.524
-3.807,1.306,-0.418,-299.683,-1028.564,-352.112
-4.000,1.240,0.949,-260.559,-1171.692,-374.023
-4.000,1.238,1.530,-252.686,-1244.202,-399.719
-3.991,1.181,2.036,-229.126,-1360.412,-466.248
-3.994,0.189,3.779,-197.937,-1381.592,-491.943
-4.000,-0.837,4.000,-110.840,-1164.185,-444.336
-3.424,-1.903,4.000,-137.756,-879.883,-318.420
-2.375,-1.238,3.978,-233.704,-292.175,-30.762
-0.562,0.078,3.971,-139.221,-111.877,7.202
-0.271,-0.236,3.608,167.419,121.643,-34.790
-0.166,-0.701,1.313,166.687,196.594,-15.381
-0.104,-0.433,0.440,-16.235,172.485,50.110
-0.088,0.122,0.329,-40.527,95.825,59.631
-0.165,0.163,0.729,21.729,-34.607,40.588
-0.332,-0.012,1.553,27.161,-51.941,27.161
-0.333,-0.077,1.768,2.808,-35.461,18.311
-0.273,-0.112,1.747,-48.401,40.527,20.447
-0.138,-0.001,1.309,-51.086,63.782,30.396
-0.099,0.122,1.136,-10.010,63.721,38.513
-0.073,0.157,0.924,10.864,52.795,30.457
-0.091,0.099,0.884,6.226,28.442,14.038
-0.130,-0.124,0.973,1.587,20.752,11.841
-0.126,-0.211,1.015,-6.226,22.156,31.006
-0.102,-0.105,0.992,-16.846,27.649,46.936
-0.094,0.032,0.967,-23.499,30.090,57.678
-0.075,0.175,0.931,-14.526,23.315,44.617
-0.082,0.149,0.915,-13.367,19.470,27.100
-0.102,0.056,0.887,-16.785,17.334,2.502
-0.139,-0.115,0.842,-19.409,15.747,3.235
-0.146,-0.103,0.862,-25.757,10.071,19.043
-0.142,0.016,0.886,-23.010,9.094,25.085
-0.135,0.046,0.863,-12.268,6.531,24.170
-0.148,0.034,0.834,-12.817,4.089,20.996
-0.143,0.035,0.863,-23.193,1.526,19.836
-0.110,0.143,0.910,-26.611,1.282,20.020
-0.098,0.207,0.926,-24.048,-0.122,16.968
-0.103,0.123,1.022,1.648,-7.202,2.075
-0.102,0.034,1.059,13.245,-7.202,-3.052
-0.100,-0.029,1.058,6.958,4.517,-1.465
-0.107,-0.018,1.009,-5.920,10.437,3.540
-0.100,0.037,0.990,-20.203,13.611,10.010
-0.088,0.143,0.959,-17.151,10.986,9.155
-0.092,0.134,0.976,1.404,2.380,2.991
-0.099,0.051,1.029,6.409,0.977,1.221
-0.096,0.036,1.041,-2.014,5.798,1.770
-0.090,0.028,1.037,-6.287,9.399,3.662
-0.087,0.044,1.022,-8.728,12.939,6.470
-0.078,0.079,0.997,-8.850,16.235,9.033
-0.066,0.107,0.962,-5.554,14.038,7.202
-0.067,0.082,0.958,1.160,7.019,3.540
-0.066,0.025,0.968,1.404,4.700,3.052
-0.071,0.002,0.979,-3.418,5.188,5.859
-0.080,0.018,0.968,-6.165,6.836,9.216
-0.076,0.048,0.959,-7.385,7.324,12.207
-0.062,0.081,0.962,-4.456,3.296,12.268
-0.062,0.096,0.963,-3.296,0.244,9.521
-0.070,0.098,0.974,-4.517,-3.113,1.587
-0.077,0.060,0.993,-5.188,-1.892,-0.977
-0.072,0.037,0.977,-2.563,1.587,-1.221
-0.065,0.030,0.951,-3.052,1.465,0.610
-0.066,0.039,0.962,-6.958,0.183,3.906
-0.076,0.060,0.970,-6.531,-0.183,4.700
-0.083,0.063,0.964,-4.333,-2.380,3.418
-0.091,0.048,0.980,-5.005,-3.418,2.136
-0.088,0.041,0.988,-5.859,-3.540,1.343
-0.078,0.030,0.973,-3.235,-2.441,1.587
-0.075,0.027,0.966,-1.587,-2.014,2.869
-0.073,0.034,0.964,-4.211,-1.770,6.836
-0.073,0.073,0.976,-7.385,-2.625,8.118
-0.073,0.094,0.983,-9.216,-3.601,7.507
-0.069,0.098,0.999,-6.897,-3.601,5.432
-0.075,0.086,1.005,-3.235,-1.953,1.282
-0.088,0.071,1.003,-2.686,-0.244,1.038
-0.085,0.082,0.990,-1.831,2.014,2.686
-0.074,0.089,0.967,-1.282,1.465,2.747
-0.073,0.084,0.967,-1.465,0.427,2.625
-0.078,0.096,0.980,-2.991,-1.099,3.052

-0.368,0.222,3.121,31.433,97.900,9.216
-0.556,0.151,3.597,75.073,262.146,10.803
-1.175,-0.088,4.000,99.976,370.972,23.926
-1.533,-0.137,4.000,152.100,608.765,81.665
-2.053,-0.038,3.552,178.345,714.294,116.577
-2.093,0.049,3.077,191.956,796.265,144.836
-1.995,0.112,2.573,169.922,878.235,165.710
-1.702,0.135,1.657,170.776,890.259,168.640
-1.565,0.074,1.295,228.943,888.489,195.190
-1.408,-0.074,0.535,241.211,881.897,223.816
-1.343,-0.066,0.161,182.922,845.581,293.945
-1.497,0.190,-0.346,134.399,816.711,322.021
-1.641,0.378,-0.457,87.585,743.530,338.196
-1.734,0.703,-0.551,86.304,702.515,322.754
-1.727,0.781,-0.605,81.665,665.771,292.664
-1.760,0.771,-0.692,89.294,598.877,206.116
-1.885,0.510,-0.982,105.041,559.265,164.612
-2.031,0.351,-1.186,99.548,456.055,125.183
-2.469,0.273,-1.637,80.872,387.695,129.700
-2.736,0.650,-2.073,60.425,198.853,123.474
-2.117,1.481,-2.133,71.533,88.074,71.655
-1.296,1.140,-1.521,-16.785,-25.574,-19.226
0.297,0.153,-0.569,-43.884,-51.453,-31.372
0.737,-0.012,-0.214,-17.212,-52.856,-6.714
0.708,0.286,0.205,-15.930,-16.602,14.282
0.430,0.445,0.106,-5.981,34.668,25.330
0.075,0.512,-0.241,46.021,119.141,20.691
-0.689,0.681,-1.447,66.345,120.728,14.465
-0.898,0.797,-1.821,56.580,30.151,-5.127
-0.937,0.672,-1.106,13.977,-16.724,-12.817
-0.873,0.558,-0.639,-24.292,-46.570,-20.203
-0.745,0.499,-0.575,-9.705,-41.809,-24.963
-0.804,0.541,-0.777,15.015,-41.809,-46.875
-1.252,0.549,-1.142,18.433,-61.401,-60.669
-1.515,0.588,-1.296,3.662,-150.024,-78.003
-1.991,0.829,-1.456,-5.737,-218.323,-88.013
-2.154,0.960,-1.408,-18.066,-370.178,-133.423
-2.267,1.118,-1.177,-24.231,-439.941,-171.570
-2.229,1.082,-1.110,-33.997,-505.066,-219.604
-2.001,0.802,-1.202,-77.332,-638.794,-312.256
-1.959,0.674,-1.305,-121.948,-719.299,-334.534
-2.087,0.629,-1.278,-250.488,-908.508,-307.861
-2.703,0.999,-0.523,-308.960,-996.887,-278.748
-3.076,1.235,0.110,-300.903,-1147.522,-268.311
-3.873,0.900,1.364,-205.322,-1205.933,-304.565
-4.000,0.425,2.016,-30.090,-1217.957,-362.671
-4.000,-0.476,3.260,-12.207,-1163.025,-371.399
-3.976,-0.762,3.715,-141.846,-944.580,-342.895
-3.347,-0.866,3.951,-233.459,-793.579,-280.334
-2.718,-0.560,3.768,-274.536,-518.738,-96.680
-1.538,0.373,3.446,-188.904,-434.021,-36.804
-1.140,0.455,3.571,40.039,-327.087,-43.823
-0.583,-0.357,3.801,88.135,-246.521,-62.317
-0.376,-0.629,3.391,71.045,-134.949,-55.115
-0.199,-0.336,1.764,-13.672,63.599,11.597
-0.150,-0.023,1.112,-23.926,95.764,38.940
-0.123,0.239,0.766,-6.409,47.668,43.579
-0.176,0.440,0.763,2.014,8.911,25.757
-0.252,0.284,0.969,23.560,-31.738,-11.963
-0.318,-0.085,1.307,23.437,-25.513,-12.573
-0.290,-0.042,1.378,-9.521,12.451,12.146
-0.253,0.213,1.307,-16.785,27.222,19.775
-0.232,0.257,1.181,0.549,38.818,14.587
-0.178,0.205,0.911,2.441,34.241,8.362
-0.166,0.147,0.879,-3.479,24.109,1.892
-0.172,0.059,0.910,-10.986,9.644,-4.089
-0.189,-0.033,0.995,-10.376,10.559,1.221
-0.181,0.035,1.031,-8.911,17.212,15.869
-0.161,0.152,1.068,-4.150,19.531,16.357
-0.161,0.114,1.041,-5.005,26.489,5.798
-0.163,0.011,0.882,-16.235,30.029,2.502
-0.167,0.005,0.814,-36.621,23.987,3.418
-0.195,0.074,0.836,-36.194,16.724,5.493
-0.204,0.103,0.884,-27.222,10.986,7.141
-0.205,0.072,0.938,-3.784,7.324,7.141
-0.201,0.052,0.939,0.488,8.850,7.324
-0.193,0.055,0.924,-2.686,12.512,10.010
-0.169,0.112,0.886,-6.470,12.939,10.620
-0.160,0.143,0.876,-12.207,9.583,6.836
-0.152,0.156,0.897,-10.620,6.042,3.967
-0.155,0.114,0.922,1.648,0.305,0.366
-0.168,0.026,0.950,6.897,-0.183,3.662
-0.158,0.040,0.958,6.348,-0.366,13.794
-0.146,0.092,0.984,1.160,-0.183,14.709
-0.149,0.122,0.988,-6.042,0.732,13.611
-0.148,0.156,0.996,-10.315,1.831,6.104
-0.160,0.165,0.989,-2.625,2.136,1.038
-0.162,0.111,0.979,14.954,2.625,-2.930
-0.167,0.028,0.967,14.954,3.235,-0.488
-0.166,0.022,0.966,6.836,5.249,7.080
-0.154,0.039,0.956,2.563,6.348,9.827
-0.153,0.075,0.938,-5.920,4.639,12.939
-0.147,0.154,0.923,-6.348,1.465,12.329
-0.137,0.159,0.928,-4.517,-1.953,10.071
-0.135,0.131,0.940,-3.967,-5.737,3.235
-0.154,0.036,0.983,-5.859,-5.676,2.014
-0.161,0.035,0.998,-7.568,-2.441,7.629
-0.154,0.139,0.976,-6.897,-0.427,10.620
-0.147,0.176,0.967,-3.235,-1.221,8.545
-0.129,0.148,0.977,-1.038,-2.563,5.737
-0.126,0.116,0.980,-3.784,-2.563,4.028
-0.128,0.128,0.959,-7.141,-1.404,4.944
-0.137,0.157,0.939,-7.507,-1.587,4.456
-0.167,0.138,0.955,-5.737,-3.357,2.441
-0.183,0.096,0.990,-3.967,-4.700,1.221
-0.192,0.063,1.037,-1.648,-1.465,5.371
-0.182,0.086,1.025,-1.343,2.441,9.094
-0.172,0.120,0.992,3.845,8.301,12.817
-0.160,0.149,0.916,6.836,8.301,11.292
-0.161,0.139,0.898,4.395,3.479,5.127
-0.177,0.081,0.911,0.671,0.305,2.380
-0.191,0.051,0.931,-3.540,-2.686,3.296
-0.192,0.046,0.972,-3.662,-1.648,7.568
-0.184,0.077,0.979,-0.427,2.014,15.198
-0.179,0.097,0.971,1.587,3.052,15.381
-0.183,0.082,0.968,1.160,2.991,14.099
-0.187,0.072,0.969,-5.920,0.732,11.597
-0.189,0.117,0.972,-7.263,-0.305,11.414
-0.187,0.151,0.960,1.160,-1.526,9.033

-0.384,0.411,2.934,184.692,16.724,-33.142
-0.559,0.280,3.668,242.676,147.827,-30.396
-1.050,-0.100,4.000,231.628,276.306,-12.085
-1.360,-0.121,4.000,158.081,579.041,44.739
-1.781,-0.049,3.398,130.981,683.105,69.641
-1.775,0.018,2.852,128.784,774.963,116.577
-1.635,0.252,2.154,144.775,800.842,131.775
-1.628,0.248,1.835,181.274,831.421,137.573
-1.693,0.132,1.373,270.569,894.348,155.212
-1.738,-0.161,0.317,276.794,907.471,180.542
-1.762,-0.267,-0.095,195.312,880.310,266.479
-1.801,-0.094,-0.571,145.325,847.168,320.740
-1.848,0.176,-0.609,114.868,760.498,390.869
-1.940,0.629,-0.551,121.338,719.604,388.611
-2.067,0.732,-0.643,131.165,658.752,331.665
-2.586,0.772,-1.207,150.269,622.498,294.434
-2.908,0.809,-1.590,162.659,570.312,264.587
-3.206,0.974,-1.979,132.935,410.461,219.543
-2.770,1.728,-3.052,111.816,293.274,174.438
-1.870,1.682,-2.977,48.706,24.841,27.222
-0.014,0.557,-1.147,-15.442,-75.317,-24.048
0.564,0.036,-0.120,-49.133,-127.808,-42.969
0.845,-0.138,0.768,-38.025,-75.684,-13.977
0.676,0.120,0.556,13.672,69.214,41.504
-0.008,0.615,-0.484,37.048,119.629,46.997
-0.370,0.735,-1.011,53.406,129.089,30.334
-0.772,0.919,-1.645,44.006,93.140,19.531
-0.728,0.956,-1.578,24.353,41.748,6.714
-0.585,0.881,-1.246,-27.893,-45.898,-21.790
-0.262,0.623,-0.540,-37.659,-61.584,-32.654
-0.118,0.559,-0.423,-20.569,-42.236,-46.387
0.007,0.471,-0.573,-6.042,-26.550,-50.781
-0.051,0.406,-0.685,15.259,-13.000,-45.898
-0.283,0.382,-0.870,17.456,-14.771,-34.851
-0.453,0.451,-0.937,15.015,-36.011,-14.221
-0.859,0.662,-1.021,17.273,-54.504,-12.634
-1.080,0.769,-1.078,16.479,-104.553,-37.048
-1.507,0.913,-1.239,15.503,-138.367,-63.538
-1.684,0.915,-1.302,6.836,-236.084,-124.146
-1.835,0.870,-1.341,-5.188,-298.706,-149.902
-1.825,0.864,-1.301,-20.874,-366.699,-172.302
-1.748,0.857,-1.264,-55.115,-509.888,-212.341
-1.708,0.904,-1.296,-79.773,-581.909,-227.966
-1.707,0.968,-1.328,-149.048,-729.492,-245.728
-1.790,1.127,-1.150,-194.336,-807.556,-247.009
-1.864,1.307,-0.889,-297.729,-955.078,-247.742
-2.312,1.758,-0.216,-319.885,-1027.283,-271.057
-2.918,1.655,0.198,-157.837,-1191.162,-395.508
-4.000,0.418,1.660,-25.146,-1245.239,-451.538
-4.000,-0.306,2.708,20.508,-1160.278,-447.510
-3.242,-0.945,4.000,-109.070,-983.581,-386.902
-2.388,-0.771,4.000,-345.886,-448.181,-216.431
-1.412,-0.335,3.159,-319.214,-244.324,-143.250
-1.260,-0.229,2.552,-124.695,-184.082,-46.631
-0.899,0.009,2.926,-68.970,-228.699,-21.545
-0.708,0.153,3.336,-55.664,-146.484,-5.005
-0.437,0.298,2.929,-45.715,-44.250,-10.986
-0.331,0.182,2.441,-15.747,39.673,-21.667
-0.218,0.008,2.097,55.054,111.694,-19.348
0.009,-0.114,1.721,71.716,129.944,-2.930
0.120,-0.058,1.477,66.101,169.189,31.860
0.316,0.048,0.778,51.331,175.659,44.495
0.399,0.141,0.485,7.141,138.733,54.687
0.488,0.366,0.227,-4.089,103.882,45.654
0.496,0.363,0.226,13.000,35.767,8.301
0.452,0.126,0.320,23.499,12.329,-5.188
0.394,0.066,0.377,21.667,-3.967,-9.399
0.316,0.078,0.486,1.587,-33.447,-6.226
0.179,0.105,0.814,-2.502,-46.753,-5.615
0.130,0.090,0.958,-8.423,-55.542,-0.122
0.099,0.058,1.144,-9.827,-50.171,5.493
0.112,0.045,1.152,-4.272,-28.198,14.709
0.152,-0.004,0.948,-4.822,-17.029,17.639
0.162,0.022,0.821,-26.978,-10.071,23.254
0.142,0.176,0.777,-36.621,-16.174,21.301
0.120,0.214,0.865,-36.011,-25.574,14.526
0.091,0.196,0.975,-15.015,-35.767,0.671
0.045,0.113,1.090,-6.592,-31.372,0.183
0.038,0.083,1.079,-4.333,-14.771,5.310
0.048,0.027,0.979,-7.690,-8.911,8.179
0.057,0.028,0.925,-18.860,-6.958,14.709
0.079,0.123,0.941,-20.813,-10.498,17.578
0.088,0.182,0.978,-17.395,-14.099,19.226
0.101,0.238,1.006,-0.244,-14.465,16.174
0.106,0.232,1.004,7.263,-12.390,11.841
0.109,0.203,0.998,13.977,-9.094,2.625
0.118,0.118,0.982,13.062,-8.118,0.549
0.121,0.090,0.978,6.592,-8.118,1.953
0.130,0.079,1.002,3.235,-7.996,4.456
0.128,0.097,1.008,-1.709,-5.859,10.254
0.114,0.176,1.001,-3.723,-4.883,12.329
0.109,0.223,1.011,-5.737,-4.395,12.878
0.106,0.253,1.023,-5.554,-3.357,6.897
0.094,0.222,1.032,-3.052,-3.540,2.441
0.093,0.182,1.052,2.930,-3.479,-0.183
0.094,0.127,1.064,3.418,-0.671,1.099
0.099,0.122,1.043,-2.991,6.226,5.493
0.115,0.140,1.007,-5.737,8.362,7.935
0.120,0.159,0.991,-8.179,10.498,10.864
0.116,0.207,0.970,-9.155,10.315,10.376
0.114,0.212,0.973,-9.277,9.521,8.484
0.114,0.203,0.971,-7.385,8.057,4.578
0.116,0.177,0.951,-6.531,7.019,3.967
0.114,0.160,0.952,-5.005,4.883,4.639
0.114,0.156,0.965,-3.662,4.639,6.042
0.114,0.171,0.962,-4.089,5.615,8.118
0.113,0.190,0.943,-6.775,6.104,7.751
0.116,0.193,0.940,-9.949,6.226,7.019
0.121,0.194,0.938,-12.085,4.944,4.822
0.120,0.192,0.937,-9.766,3.418,4.028
0.120,0.188,0.935,-2.686,-0.366,3.113
0.118,0.178,0.939,-1.282,-2.136,2.930
0.115,0.176,0.952,-4.822,-2.991,3.052
0.114,0.174,0.967,-7.019,-2.136,3.052
0.114,0.171,0.964,-8.362,-1.648,2.808
0.112,0.179,0.966,-8.545,-2.258,3.052
0.108,0.185,0.967,-8.545,-2.502,3.113
0.106,0.184,0.964,-6.653,-1.953,2.747
0.107,0.177,0.963,-4.517,-2.258,2.808

-0.319,0.309,2.692,105.774,-2.686,-6.775
-0.492,0.273,3.386,185.181,73.792,-12.573
-0.996,-0.031,4.000,209.778,175.781,-10.071
-1.285,-0.240,4.000,205.994,438.293,36.255
-1.605,-0.349,3.265,182.312,543.579,76.172
-1.665,-0.290,2.765,156.067,679.504,151.794
-1.625,-0.021,1.985,162.109,726.562,186.523
-1.590,0.121,1.722,166.565,767.944,213.196
-1.560,0.179,1.472,171.082,840.332,235.779
-1.553,0.136,0.741,166.504,863.831,246.094
-1.560,0.165,0.367,129.211,870.544,280.823
-1.654,0.333,-0.204,110.352,856.995,296.082
-1.696,0.463,-0.344,93.933,803.528,302.307
-1.700,0.626,-0.436,107.422,772.400,293.701
-1.674,0.581,-0.522,156.433,703.308,268.433
-1.829,0.453,-0.925,153.442,665.222,259.827
-1.999,0.442,-1.206,136.292,619.324,255.981
-2.244,0.477,-1.462,101.013,495.422,251.160
-2.829,0.771,-1.901,83.435,424.499,245.544
-2.952,1.049,-2.201,47.791,261.719,193.420
-2.092,1.586,-2.881,29.846,158.081,137.634
-1.236,1.525,-2.819,2.014,-81.726,-7.263
0.011,0.806,-1.333,-32.104,-181.519,-65.308
0.346,0.403,-0.288,-93.018,-235.535,-104.797
0.576,-0.150,1.142,-76.599,-183.960,-92.407
0.527,-0.198,1.122,11.658,1.404,-32.837
0.311,0.104,-0.075,45.898,80.322,2.686
0.164,0.323,-0.731,60.059,123.047,32.471
0.002,0.533,-1.154,40.955,110.168,60.486
-0.339,0.895,-1.325,22.522,81.055,55.237
-0.443,0.995,-1.243,4.456,30.762,9.583
-0.431,0.872,-1.066,8.728,13.733,-21.301
-0.354,0.699,-1.018,15.564,-12.817,-61.829
-0.164,0.401,-0.937,11.841,-25.757,-62.622
-0.086,0.341,-0.883,-0.916,-48.828,-36.255
-0.080,0.379,-0.753,-3.662,-56.274,-20.325
-0.173,0.443,-0.715,4.578,-61.340,-3.479
-0.614,0.590,-0.752,12.024,-61.523,-6.836
-0.926,0.649,-0.869,30.212,-67.810,-40.771
-1.557,0.782,-1.339,36.194,-88.989,-65.735
-1.840,0.867,-1.667,39.307,-132.019,-89.233
-2.022,0.936,-1.960,28.137,-281.677,-130.798
-2.096,1.000,-2.037,5.188,-379.028,-150.574
-2.116,0.987,-1.781,-47.729,-572.388,-192.810
-1.864,0.867,-0.974,-75.073,-646.728,-215.637
-1.697,0.837,-0.721,-139.709,-762.024,-256.897
-1.710,0.926,-0.597,-186.340,-817.627,-264.648
-1.818,1.047,-0.486,-249.023,-941.040,-274.902
-2.325,1.171,-0.041,-233.215,-1010.864,-296.936
-2.873,1.002,0.332,-97.534,-1145.630,-357.422
-3.989,0.143,1.847,-26.917,-1185.669,-368.957
-4.000,-0.324,2.944,-21.729,-1083.435,-342.346
-2.668,-0.621,4.000,-120.178,-896.606,-303.101
-1.899,-0.571,4.000,-287.354,-400.269,-183.899
-1.181,-0.357,2.884,-283.691,-237.366,-113.831
-1.046,-0.129,2.340,-156.799,-201.172,-5.859
-0.723,0.377,2.613,-85.144,-235.291,13.000
-0.556,0.411,2.924,-29.724,-230.957,8.545
-0.410,0.292,2.923,10.620,-97.839,-15.991
-0.179,-0.037,2.174,8.057,-27.466,-17.151
-0.083,-0.144,1.781,8.118,40.100,2.441
0.033,-0.121,1.259,4.578,48.462,20.081
0.069,0.021,1.132,-13.428,41.443,47.974
0.114,0.343,1.029,-15.076,33.691,48.950
0.110,0.398,0.995,-1.343,16.907,28.076
0.073,0.306,0.994,4.272,9.277,17.151
0.048,0.250,1.029,6.714,3.418,10.742
0.024,0.217,1.068,7.874,1.709,9.827
0.012,0.206,1.104,6.470,6.226,12.878
0.021,0.230,1.092,-2.258,16.968,18.738
0.041,0.288,1.037,-5.127,20.691,18.982
0.052,0.298,1.000,0.671,22.888,13.855
0.066,0.291,0.934,6.836,20.752,10.193
0.071,0.290,0.922,9.521,17.700,6.409
0.075,0.272,0.916,7.263,12.878,-2.747
0.069,0.166,0.907,5.798,11.597,-5.981
0.066,0.117,0.922,-1.221,10.498,-3.479
0.068,0.103,0.957,-5.859,10.498,0.854
0.065,0.124,0.964,-9.155,9.827,8.850
0.060,0.202,0.956,-9.155,9.766,11.169
0.066,0.242,0.935,-9.460,9.583,11.047
0.069,0.253,0.918,-5.981,4.517,3.784
0.065,0.214,0.932,-1.526,0.854,-1.038
0.055,0.163,0.948,3.540,-0.427,-3.601
0.046,0.112,0.963,1.465,1.770,-0.305
0.049,0.125,0.941,-7.996,6.165,5.981
0.057,0.174,0.905,-11.963,5.920,7.385
0.059,0.203,0.918,-11.536,2.014,7.874
0.063,0.226,0.928,-9.277,1.160,6.226
0.064,0.225,0.920,-7.751,0.854,4.456
0.062,0.219,0.923,-4.944,-0.916,2.197
0.045,0.177,0.940,-5.737,-1.160,1.404
0.044,0.166,0.937,-13.672,0.305,4.089
0.055,0.217,0.931,-15.137,0.366,6.165
0.052,0.227,0.936,-10.498,-1.099,5.066
0.044,0.200,0.955,-9.949,-1.038,4.578
0.049,0.206,0.959,-10.498,0.793,6.592
0.067,0.239,0.952,-8.301,0.916,6.775
0.062,0.234,0.960,-5.188,-0.061,5.859
0.057,0.226,0.969,-6.714,-0.916,4.700
0.057,0.227,0.981,-10.559,0.061,4.639
0.058,0.226,0.980,-16.052,3.357,5.127
0.067,0.237,0.959,-18.555,5.066,6.104
0.070,0.254,0.951,-19.897,4.883,8.057
0.077,0.300,0.951,-16.541,3.601,8.301
0.073,0.316,0.956,-9.888,1.770,7.202
0.066,0.304,0.971,4.089,-2.136,1.099
0.056,0.239,1.002,4.456,-1.831,-0.427
0.058,0.222,1.002,-6.531,3.174,1.831
0.068,0.228,0.976,-13.184,5.859,3.540
0.071,0.239,0.971,-20.569,8.423,6.775
0.075,0.260,0.966,-19.897,8.911,7.812
0.074,0.286,0.961,-17.639,9.399,8.545
0.074,0.321,0.969,-14.832,8.606,7.141
0.070,0.308,0.966,-11.353,7.996,4.944
0.071,0.291,0.959,-10.132,9.399,3.540
0.079,0.275,0.947,-12.573,10.132,3.784
0.080,0.270,0.935,-16.235,10.498,4.272
0.086,0.279,0.910,-14.648,11.353,5.493

-0.194,0.723,2.534,154.175,1.770,-14.526
-0.285,0.629,3.137,256.775,88.806,-49.133
-0.550,-0.054,3.697,274.170,181.885,-52.368
